Type,"Docs ID","Docs author","Docs date","Docs date gmt","Docs title","Docs content","Docs excerpt","Docs status","Docs password","Docs slug","Docs modified date","Docs modified date gmt","Docs parent","Docs menu order","Docs mime type","Comment count","Doc Categories","Doc Tags","Knowledge Bases","Docs attachement url","Docs attachement ID","Author id","Author login","Author email","Author display name","Author first name","Author last name",Taxonomy,"Term ID","Term name","Term slug","Term group","Term description","Term parent","Assigned Docs","Assigned KBs","Doc Category order","KB order"
Docs,1443,1,"2023-05-07 15:27:55","2023-05-07 21:27:55","Order Notes &amp; Messages","An order can contain a variety of notes and comments. The following videos describe the various note types and where they will be displayed in the system.

<strong>June 22 Update</strong> - Order Comments added to the Order notes box on the order page are no longer being emailed to customers. It was turned off as the system was adding order changes and shipping details to the Order notes that were being emailed to the customer. Most customers would probably find these types of emails somewhat confusing.
<a href=""http://quadica.info/wp-content/uploads/2023/05/comments-notes.png""><img class=""alignright wp-image-1553"" src=""http://quadica.info/wp-content/uploads/2023/05/comments-notes-300x82.png"" alt="""" width=""421"" height=""115"" /></a>
<ul>
 	<li><span class=""yt-core-attributed-string--link-inherit-color""><a class=""yt-core-attributed-string__link yt-core-attributed-string__link--display-type yt-core-attributed-string__link--call-to-action-color"" href=""https://www.youtube.com/watch?v=ujGoZObOm_E&amp;t=20s"" target=""_blank"" rel=""nofollow noopener"">Customer Comments</a></span> - Comments provided by the customer when they entered their order.</li>
 	<li><span class=""yt-core-attributed-string--link-inherit-color""><a class=""yt-core-attributed-string__link yt-core-attributed-string__link--display-type yt-core-attributed-string__link--call-to-action-color"" href=""https://www.youtube.com/watch?v=ujGoZObOm_E&amp;t=128s"" target=""_blank"" rel=""nofollow noopener"">Production &amp; Shipping Notes</a></span> - Comments that will be included in the OM production and shipping batches.</li>
 	<li><span class=""yt-core-attributed-string--link-inherit-color""><a class=""yt-core-attributed-string__link yt-core-attributed-string__link--display-type yt-core-attributed-string__link--call-to-action-color"" href=""https://www.youtube.com/watch?v=ujGoZObOm_E&amp;t=164s"" target=""_blank"" rel=""nofollow noopener"">Order Comments</a></span> - Comments added to the order by Fast Tracks and emailed to the customer.</li>
 	<li><span class=""yt-core-attributed-string--link-inherit-color""><a class=""yt-core-attributed-string__link yt-core-attributed-string__link--display-type yt-core-attributed-string__link--call-to-action-color"" href=""https://www.youtube.com/watch?v=ujGoZObOm_E&amp;t=240s"" target=""_blank"" rel=""nofollow noopener"">Internal Comments</a></span> - Comments added to the order by Fast Tracks but are not passed on to the OM system.</li>
</ul>
&nbsp;

[embed]https://youtu.be/ujGoZObOm_E[/embed]",,publish,,order-notes-messages,"2023-06-22 08:50:08","2023-06-22 14:50:08",0,0,,0,17,,"6, 7",,,,,,,,,,,,,,,,,,,
Docs,1665,1,"2023-05-13 09:23:43","2023-05-13 15:23:43","How To Edit The Knowledgebase Templates","The knowledgebase templates are designed and managed using Elementor. To edit the templates, go to Templates &gt; Theme Builder.",,publish,,how-to-edit-the-knowledgebase-templates,"2023-05-13 09:24:50","2023-05-13 15:24:50",0,0,,0,42,,"6, 7",,,,,,,,,,,,,,,,,,,
Docs,2284,10,"2023-08-01 11:02:12","2023-08-01 17:02:12","Product Template Management","&nbsp;

Not able to delete Template-4 tag? That is because this snippet is automatically assigning the tag due to empty stock",,publish,,product-template-management,"2023-08-01 11:02:12","2023-08-01 17:02:12",0,0,,0,36,,7,,,,,,,,,,,,,,,,,,,
Docs,2289,10,"2023-08-25 15:05:40","2023-08-25 21:05:40","Creating Scheduled Orders","The following procedure must be followed exactly to ensure that stock levels are adjusted at the right time for the scheduled order.

All scheduled orders on a PO are immediately entered into WC when the PO is received.
<ol>
 	<li>Go to <a href=""https://luxeonstar.com/wp-admin/admin.php?page=phone-orders-for-woocommerce"">Add/Edit Orders</a> to create a new scheduled order.</li>
 	<li>Key in the order details. Be sure that correct product discounts are applied, and the proper shipping method is selected.</li>
 	<li>Enter the <strong>Requested Delivery Date</strong>. It could be called ""Dock Date"" or some variation.</li>
 	<li>Enter the <strong>Scheduled Release Date</strong>. This is the date we need to release the order in order to meet the customer's requested delivery date.</li>
 	<li>Select <strong>Net Terms</strong> as the payment method. (We cannot accept scheduled shipments for non-term accounts.)</li>
 	<li>Set the order status to <strong>Scheduled</strong>.
<table style=""width: 69.0592%; border-collapse: collapse; background-color: #ceffcc; margin-top: 10px;"">
<tbody>
<tr>
<td style=""width: 949px;""><strong>Be sure to select Scheduled before you submit the order.</strong> Selecting New will immediately allocate inventory to the order.</td>
</tr>
</tbody>
</table>
</li>
 	<li>Repeat this process for all scheduled orders on the PO.</li>
</ol>
<a href=""https://quadica.info/kb/scheduled-po-check-list/"">Refer to the checklist</a>",,publish,,creating-scheduled-orders,"2023-08-31 16:05:13","2023-08-31 22:05:13",0,0,,0,17,,7,,,,,,,,,,,,,,,,,,,
Docs,2310,10,"2023-08-26 11:02:58","2023-08-26 17:02:58","PHP INI Setting For Product Import Script","<div>
<div>The import-product-data.php script uses a special function called LOAD DATA LOCAL INFILE in order to upload updates from the product spreadsheet to the database. For this function to work, you need to have Kinsta tech support to enable the mysqli.allow_local_infile option in the PHP 'ini' files. This needs to be done for every site that this script is used on.</div>
</div>",,publish,,php-ini-setting-needed-for-the-import-product-data-php-script,"2023-08-26 11:04:24","2023-08-26 17:04:24",0,0,,0,"32, 36",,"6, 7",,,,,,,,,,,,,,,,,,,
Docs,2314,10,"2023-08-29 08:20:16","2023-08-29 14:20:16","Engraving the Bases With LED Shortcodes","1. After <span style=""text-decoration: underline;""><em>Generating the Production Files for Engraving Bases</em></span> <span style=""color: #ff0000;"">(LINK)</span> navigate to <b>Q:\Shared drives\Quadica\Production</b>
2. Open the corresponding <b>.ODS</b> and <b>.CDR</b> files for the base that needs to be engraved (<i>Ex. RS10 zing.cdr and RS10 Production.ods. The Batch Report will contain the full list of needed frets</i>)
3. Open the <b>.ODS</b> file
<dl>
 	<dd>
<ul>
 	<li>When the <b>.ODS</b>  is opened for the first time a pop-up will appear, 'This document contains macros..."" Select OK.</li>
 	<li>Another pop-up will appear, ""This file contains queries. The results of these queries were not saved. Do you want these queries to be repeated?"" Select Yes.</li>
 	<li>Navigate to the first tab on the bottom left (<i>Ex. RS10 Engrave</i>). There you will see the Total Panels Required, the Current Panel, and Start Offset</li>
</ul>
<dl>
 	<dd>
<dl>
 	<dd>Total Panels Required tells you how many frets are needed</dd>
 	<dd>Current Panel tells you which fret you're on</dd>
 	<dd>Start Offset allows you to change the location of the codes on the fret</dd>
</dl>
</dd>
</dl>
<ul>
 	<li>After making the necessary changes to the fret it needs to be <b>Exported as a .PDF</b>. Click on the <u>Red PDF Page in the tool bar or go to File &gt; Export as PDF</u> (Do not change any of the settings here, just click Export)</li>
 	<li>When the window to save the <b>.PDF</b> opens the file name should match the name of the fret (<i>Ex. RS10 Production.ODS = RS10 Production.PDF</i>). Click Save.</li>
</ul>
</dd>
</dl>
4. Open the <b>.CDR</b> file
<dl>
 	<dd>
<ul>
 	<li>Press <u>Ctrl + I or File &gt; Import</u> then select the .PDF file. A pop-up will appear, ""Import PDF', do not make any changes and select OK.</li>
 	<li>Take the point of the black arrow and place it where the two grid lines intersect. If there are multiple frets of one type repeat step three and use the Y-Axis to align them.</li>
</ul>
<dl>
 	<dd>
<dl>
 	<dd>Each fret type will have differences in fret placement and how far down on the Y-Axis the fret is to be placed. Each .CDR file will contain the information specific to each fret. It is important to read all information provided in the .CDR file before engraving!</dd>
</dl>
</dd>
</dl>
</dd>
</dl>
5. When all the frets are aligned correctly the files need to be engraved. Press <u>Ctrl + P or File &gt; Print</u> (the default printer should be <b>Epilog Engraver WinX64 Zing</b>)
<dl>
 	<dd>
<ul>
 	<li>Click on <b>Preferences</b>. A new window called, 'Epilog Engraver Winx64 Zing Properties', should appear. Select <b>Advanced</b>.</li>
 	<li>Click on the Engrave Offset that is needed for that fret. This information is also contained in the .CDR file.</li>
 	<li>Select <u>Load &gt; OK &gt; Apply &gt; Print</u></li>
</ul>
</dd>
</dl>
6. The file should now appear on the Zing Laser Engraver panel. If the frets have not been placed in the laser now is the time to do so. Ensure the laser is <b>ON</b> (switch on side) and the blower is <b>ON</b> (white button on the laser - Long Press = On &amp; Short Press = Off). Or in the Q-Building app on the phone push the Laser Blower square.
7. Confirm that the name of CDR File Type matches the Board being used in the screen. Press <b>GO</b>

(Are the engrave files missing? Reset the location by going to Settings &gt; Bluetooth &amp; Devices &gt; Printers &amp; Scanners &gt; Eplilog Engraver WinX64 Zing &gt; Printer Preferences &gt; Advanced &gt; Q:\Shared drives\Quadica\Production\Laser Offsets\Zing )
<h2><span id=""Keyboard_Shortcuts_for_Corel_X8_to_Adjust_LED_Codes_for_Engraving"" class=""mw-headline"">Keyboard Shortcuts for Corel X8</span></h2>
Ctrl + U = Un-group
Ctrl + G = Group
E = Align Horizontal Centre
C = Align Vertical Centre
Ctrl + Z = Undo
Ctrl + Shift + Z = Redo",,publish,,generating-the-corel-draw-pdf-import-files-and-engraving-the-bases-with-led-shortcodes,"2023-08-29 08:31:11","2023-08-29 14:31:11",0,0,,0,16,,7,,,,,,,,,,,,,,,,,,,
Docs,2320,10,"2023-08-29 08:30:23","2023-08-29 14:30:23","Generating the Production Files For Engraving","You can generate the production (CSV) files that are used to create the PDF files that are imported into Corel Draw for any existing batch at any time using the following procedure.
<ol>
 	<li>Go to Order Management &gt; Production &gt; Batch List <span style=""color: #ff0000;"">(LINK)</span> to get a list of generated batches.</li>
 	<li>Click on the Batch ID that is being worked on.</li>
 	<li>Click on the <b>Regenerate Production CSV File</b> button.</li>
 	<li>Save the generated file to Q:\Shared drives\Quadica\Production\production list.csv . <b>Always</b> overwrite the existing file!</li>
 	<li>Use the Generating the Corel Draw PDF Import Files <span style=""color: #ff0000;"">(LINK)</span> procedure to create the import files for Corel Draw.</li>
</ol>",,publish,,generating-the-production-files-for-engraving,"2023-08-29 08:30:23","2023-08-29 14:30:23",0,0,,0,16,,7,,,,,,,,,,,,,,,,,,,
Docs,2323,10,"2023-08-29 08:35:16","2023-08-29 14:35:16","Pick & Place","After engraving the bases cut out the blank bases so they can be re-used then wipe down with rubbing alcohol, if necessary. Find the needed acrylic inserts and/or solder masks. Get a small glob of <a href=""https://quadica.info/kb/handling-solder-paste/"">solder paste</a> (which sits on the desk) out onto the metal puck. Put the acrylic insert, solder mask, shim and/or matching fret type into the soldering jig. Apply solder paste to the frets/bases. Repeat this process until all frets/bases have been pasted with solder. Take a pasted base and the LED that matches the engraving on that fret (<b>Do Not</b> take out more than one LED bin at a time). Count out the LEDs needed. Place those LEDs onto the fret using tweezers or the vacuum pump tool. Make sure to clean the tweezers/tip of the vacuum pump tool with rubbing alcohol as needed.

Place frets that have <strong>not</strong> gone through reflow soldering onto <span style=""text-decoration: underline;"">Grey lined trays</span>!",,publish,,pick-place,"2023-08-29 09:20:40","2023-08-29 15:20:40",0,0,,0,16,,7,,,,,,,,,,,,,,,,,,,
Docs,2325,10,"2023-08-29 08:38:28","2023-08-29 14:38:28","Reflow Soldering","<div id=""bodyContent"" class=""mw-body-content"">
<div id=""mw-content-text"" class=""mw-content-ltr"" dir=""ltr"" lang=""en"">
<div class=""mw-parser-output"">
<h2><span id=""[Main_Oven]_Hotplates""></span><span id="".5BMain_Oven.5D_Hotplates"" class=""mw-headline"">[Main Oven] Hotplates</span></h2>
<ol>
 	<li>Before the hotplates can be used for the first time in the day each plate needs to be power-cycled <b>twice</b>. To do that turn on the hotplate as you would in normal operation but do not put anything on the hotplates.</li>
 	<li>During the <u>Second Power-Cycle</u> use the <i>Fluke 365 True RMS Clamp Meter</i> to individually test the eight heating elements in the hot plates. To do this place the clamp through the hollow square on the green PCB board housing the heating element wires. If the hotplates are being used in the afternoon this will have to be done a second time.</li>
 	<li>Make sure the wrist strip is plugged into the grounding outlet before handling any modules!</li>
 	<li>Remove the completed fret from the <b>Grey Lined</b> tray and place on the Hot Plate.
<ul>
 	<li>If it is a CoolBase (SR-01, SR-02, SR-03, SR-04, SR-05, SR-06, SR-08, or SR-12) then it does not need clamps.</li>
 	<li>If it is a Aluminium (RS20, RT20, RS10), a SinkPad, Zed, SW, or a Saber2 then it <b>needs to be clamped</b> to reflow solder correctly!</li>
 	<li>If it is a partial piece under a certain size then it also does not need clamps.</li>
</ul>
</li>
 	<li>Press and hold down the green button for the hotplate that is in use until it beeps.</li>
 	<li>The cycle will continue with no further input required; The lights beside each hotplate indicate where it currently is in the cycle. When the light turns green and beeps then the cycle is completed.</li>
 	<li>Make sure the wrist strip is plugged into the grounding outlet before handling any modules! Frets can be removed from the hotplate to a <b>Green Lined</b> tray.</li>
</ol>
<u><b>In Case of Emergency!</b> Hit the <span style=""color: #ff0000;""><b>BIG RED BUTTON</b></span> if something happens during reflow that is out of the ordinary.</u>
<h2><span id=""[Back_Up]_Reflow_Oven_How-To""></span><span id="".5BBack_Up.5D_Reflow_Oven_How-To"" class=""mw-headline"">[Back Up] Reflow Oven</span></h2>
Once the LED assembly has been picked and placed it is time for it to go through the reflow soldering process. There is no decisive order for what boards should be cooked first, it is decided on a batch to batch basis. Although, it is usually best to pick and place all the partials in the batch first so that they go through the oven all at once. Below you will find the necessary instructions needed to operate the reflow oven for soldering LED assemblies.

<hr />

<ol>
 	<li>Start the oven by <b>pulling up</b> the emergency stop button and turning the red dial to the <b>ON</b> position.</li>
 	<li>Turn on the internal fans using the red switch located on the right wall (when facing the oven)</li>
 	<li>Press <b>Enter</b> when prompted (a short tune will also play to indicate the oven is ready to use).</li>
 	<li>Use <b>F1</b> and <b>F2</b> to scroll through the options menu.</li>
 	<li>Select <b>PROFILES</b> using the <b>F3</b> button.</li>
 	<li>Use the <b>UP</b> and <b>DOWN</b> arrow keys to select a profile.
<ul>
 	<li><b>1-ALM-PAR</b> = Aluminium Star [RS20], Aluminium Tri [RT20], Aluminium Square [RS10] in 50/50, and all partials using the tray. (<b>except SR02</b>). <b>ALL</b> Sinkpads, including partials &amp; Z assemblies.</li>
 	<li><b>2-FR 1368</b> = Coolbase Star [SR01], Coolbase Tri [SR03], Coolbase Bubble Optic [SR06], and Coolbase Quad [SR08]</li>
 	<li><b>3-FR4 12</b> = Coolbase Star/O [SR12]</li>
 	<li><b>4-FR4 SQR</b> = Coolbase Square [SR05], Coolbase 4UP [110613], and Coolbase 9UP [08312-3A]</li>
 	<li><b>5-FR4 02</b> = Coolbase 7UP [SR02] using the tray</li>
 	<li><b>6-IGNORE</b></li>
 	<li><b>7-FR4 SR4</b> = Coolbase Side Emitter [SR04]</li>
 	<li><b>8-SZ 01!</b> = Full Frets of Z Assemblies.</li>
</ul>
</li>
 	<li>Once a profile is chosen use <b>F3</b> to return to the options menu.</li>
 	<li>Use <b>F1</b> or <b>F2</b> to scroll to the <b>WORK</b> option then select it using <b>F3</b>.</li>
 	<li>Select the <b>F1</b> button to start the oven.</li>
 	<li>In the lower left corner the oven will display two words: <b>RAMP</b> and <b>WORK</b>. The oven will flash <b>RAMP</b> as the oven heats to the proper temperature. When it is no longer flashing and displays <b>WORK</b> LED assemblies may be placed onto the conveyor belt.
<ul>
 	<li>When the oven is <b>first started</b> for the day and <b>after lunch</b> it will require an extra <b>20 minute</b> warm up after <b>WORK</b> has been displayed.</li>
 	<li><b>NEVER</b> place a full 100 RS10 fret into the reflow oven, they will not solder properly! Break the board horizontally from the fiducials into two pieces (50 strips per side)!</li>
 	<li>To prevent a pile up there must be a one board spacing between LED assemblies and when exiting they must be moved aside.</li>
 	<li>Never place an LED assembly and a tray in the oven at the same time, and vice versa.</li>
</ul>
</li>
 	<li>To stop the oven press <b>F3</b>. Press <b>F3</b> again to return to the options menu. This will also allow you to start from step four to choose a new profile.
<ul>
 	<li>This step should only be used at the end of the day or if the oven is going to remain idle <i>longer than</i> 20 minutes, such as at break. Once the external fans stop the oven will enter into sleep mode.</li>
</ul>
</li>
 	<li>Once the external fans have stopped running the oven then can be shut down completely by turning the red dial to the <b>OFF</b> position and pressing in the emergency stop button.</li>
</ol>
When the LED assemblies have exited the oven and have cooled it is important to inspect them! Time and temperature are key to the reflow soldering process and if the profile is incorrect solder balls can form. This will result in undercooked LED assemblies that will not light and will have to be fixed by either running it through the oven again or using the hotplate. Another problem that can occur, even if the profile is correct, is that not all of the internal fans are running. If this is the case the oven (once clear of all LED assemblies) will have to be completely shut down for ten seconds then turned back on. The internal fans should all start working as soon as a profile is activated.

</div>
</div>
</div>",,publish,,reflow-soldering,"2023-08-29 08:39:33","2023-08-29 14:39:33",0,0,,0,16,,7,,,,,,,,,,,,,,,,,,,
Docs,2327,10,"2023-08-29 09:04:33","2023-08-29 15:04:33","Fixing Broken LED Assemblies","<h2><span id=""Hot_Plate"" class=""mw-headline"">White Ceramic Hot Plate</span></h2>
<ol>
 	<li>Items you will need:
<ul>
 	<li>Cooling tray</li>
 	<li>Tweezers</li>
 	<li>Metal pick</li>
 	<li>Solder wick</li>
</ul>
</li>
 	<li>Remove any debris from the ceramic top before turning the hotplate on.</li>
 	<li>Turn the temperature dial to 300 F°
<ul>
 	<li>This will take five minutes but do not leave the hotplate unattended.</li>
 	<li>Never fix more than one type of LED assembly at a time!</li>
</ul>
</li>
</ol>
Determine the cause of the broken LED assembly then follow the instructions on how to fix it:
<h3><span style=""text-decoration: underline;""><span id=""Tombstone"" class=""mw-headline"">Tombstone</span></span></h3>
One of the LED pads doesn't connect with the pads on the base.
<ol>
 	<li>Apply a small amount of solder paste in the gap of the disconnected pads.</li>
 	<li>Using the tweezers place the LED assembly onto the ceramic top.</li>
 	<li>Wait until the solder liquefies.</li>
 	<li>Remove the LED assembly from the ceramic top and place on the cooling tray.</li>
 	<li>Once cooled test with the testing machine.
<ul>
 	<li>If it lights it can be received then put away.</li>
 	<li>If it does not light follow the instructions for <i>The LED Doesn't Light</i>.</li>
</ul>
</li>
</ol>
<h3><span style=""text-decoration: underline;""><span id=""Damaged_LED"" class=""mw-headline"">Damaged LED</span></span></h3>
Such as a shattered lens, a completely missing lens, a chip in the top layer, etc.
<ol>
 	<li>Using the tweezers place the module onto the ceramic top.</li>
 	<li>Wait until the solder paste liquefies then remove the damaged LED from the base.</li>
 	<li>Place both the LED and the base onto the cooling tray.</li>
 	<li>Apply a small amount of solder paste to the silver pads where the damaged LED was.</li>
 	<li>Place the New LED onto those silver pads and put the module onto the ceramic top again.</li>
 	<li>Wait until the LED assembly liquefies.</li>
 	<li>Place the module back onto the cooling tray.</li>
 	<li>Once cooled test with the testing machine.
<ul>
 	<li>If it lights it can be received then put away.</li>
 	<li>If it does not light follow the instructions for <i>The LED Doesn't Light</i>.</li>
</ul>
</li>
 	<li>Follow the steps in <b>Complete Rebuild</b>.</li>
</ol>
<h3><span style=""text-decoration: underline;""><span class=""mw-headline"">The LED Doesn't Light</span></span></h3>
If the LED fails to light that means it's a short. In these cases it can be hard to determine if the fault is with the board or with the LED so it is best to do a complete rebuild.
<ol>
 	<li>Make a note of the LED code and the base type.</li>
 	<li>Discard the broken LED assembly.</li>
 	<li>Follow the steps in <b>Complete Rebuild</b>.</li>
</ol>
<h3><span id=""Solder_Balls_Have_Formed_[Applies_Only_to_the_Back_Up_Oven]""></span><span style=""text-decoration: underline;""><span id=""Solder_Balls_Have_Formed_.5BApplies_Only_to_the_Back_Up_Oven.5D"" class=""mw-headline"">Solder Balls Have Formed or Solder Paste is Still Raw</span></span></h3>
An LED assembly did not reach proper temperature in the reflow soldering oven. It can be reflowed in the oven again or fixed on the hotplate, but not both!
<ol>
 	<li>Using the tweezers place the LED assembly onto the ceramic top.</li>
 	<li>Wait until the solder paste liquefies.</li>
 	<li>Remove the LED assembly from the ceramic top and place on the cooling tray.</li>
 	<li>Once cooled test with the red multimeter.
<ul>
 	<li>If it lights it can then be received then put away.</li>
 	<li>If it does not light follow the instructions for <i>The LED doesn't light</i>.</li>
</ul>
</li>
</ol>
<h3><span style=""text-decoration: underline;""><span id=""Thermistor"" class=""mw-headline"">Thermistor</span></span></h3>
Sometimes it's not an LED that needs to be fixed but the resistor on the 7UP (SR-02/Sp-02) assemblies. If a custom 7UP (SR-02/Sp-02) assembly needs to be fixed it is best to have LED SKU labels prepared before hand to place the removed LEDs onto.
<ol>
 	<li>Using the tweezers place the LED assembly onto the ceramic top.</li>
 	<li>Wait until the solder paste liquefies.</li>
 	<li>Correct the position of the thermistor so it lines up with the pads.</li>
 	<li>Remove the LED assembly from the hotplate and place on the cooling tray.</li>
 	<li>Test the thermistor to see if it works.
<ul>
 	<li>If it works it can be put away.</li>
 	<li>If it does not work continue following the steps below.</li>
</ul>
</li>
 	<li>Place the LED assembly back onto the ceramic top.</li>
 	<li>Wait until the solder paste liquefies then remove the thermistor.</li>
 	<li>Put the thermistor and LED assembly onto the cooling tray.</li>
 	<li>Apply a small amount of solder paste to the thermistor pads on the LED assembly.</li>
 	<li>Discard the removed thermistor and replace it with a new one from the bin.</li>
 	<li>Move the LED assembly back onto the ceramic top and wait for the solder paste to liquefy.</li>
 	<li>Carefully place the thermistor onto the liquefied pads.</li>
 	<li>Remove the LED assembly from the ceramic top and place onto the cooling tray.</li>
 	<li>Test the thermistor to see if it works.
<ul>
 	<li>If it works it can be then put away.</li>
 	<li>If it does not work continue following the steps below.</li>
</ul>
</li>
 	<li>Follow the steps in <b>Complete Rebuild</b>.</li>
</ol>
<h2><span style=""text-decoration: underline;""><span id=""Complete_Rebuild"" class=""mw-headline"">Complete Rebuild</span></span></h2>
If an LED assembly doesn't light or is damaged sometimes the only fix is to start from scratch.
<ol>
 	<li>Refer to your notes on what LED and base type is needed. These items will also have to be subtracted from inventory before proceeding.</li>
 	<li>Engrave a new base for the assembly that needs to be rebuilt.</li>
 	<li>Apply solder paste to the base then affix the LED to it.
<ul>
 	<li>Do not work on more than one LED type at a time!</li>
</ul>
</li>
 	<li>Place the rebuilt assembly onto the copper hotplate or reflow oven.</li>
 	<li>Test the LED assembly.</li>
 	<li>Receive the assembly into the Production Batch if it hasn't already been done.</li>
 	<li>Place the assembly into it's correct Bin Location by using the Binning Report in the Production Batch or OM Inventory Report.</li>
</ol>",,publish,,fixing-broken-led-assemblies,"2023-08-29 09:07:32","2023-08-29 15:07:32",0,0,,0,16,,7,,,,,,,,,,,,,,,,,,,
